siteservice,facilityid,new facilityid,uniformdatacode
UIS01,LIZ_A_5_17_W,LIZ_A_5_17_PT5,D_RCAT
UIS01,LOCH_A_30C_14_W,LOCH_A_30C_14_PT5,D_RCAT
UIS01,LOCH_A_4C_13_W,LOCH_A_4C_13_PT5,D_RCAT
UIS01,MAGNESS_A_11_24_W,MAGNESS_A_11_24_PT5,D_RCAT
UIS01,MAGNESS_A_19_24_W,MAGNESS_A_19_24_PT5,D_RCAT
UIS01,MAGNESS_A_1_W,MAGNESS_A_1_PT5,D_RCAT
UIS01,MAGNESS_A_24_4_W,MAGNESS_A_24_4_PT5,D_RCAT
UIS01,MAGNESS_A_24_5_W,MAGNESS_A_24_5_PT5,D_RCAT
UIS01,MAGNESS_A_3_24_W,MAGNESS_A_3_24_PT5,D_RCAT
UIS01,MAGNESS_A_6_24_W,MAGNESS_A_6_24_PT5,D_RCAT
UIS01,MAG_E_44_25_W,MAG_E_44_25_PT5,D_RCAT
UIS01,MAG_L_15_26_W,MAG_L_15_26_PT5,D_RCAT
UIS01,MAG_L_34_26_W,MAG_L_34_26_PT5,D_RCAT
UIS01,MAG_N_10_25_W,MAG_N_10_25_PT5,D_RCAT
UIS01,MAG_N_15_25_W,MAG_N_15_25_PT5,D_RCAT
UIS01,MAG_N_L15_25_W,MAG_N_L15_25_PT5,D_RCAT
UIS01,MAG_N_W1_W,MAG_N_W1_PT5,D_RCAT
UIS01,MAYER_F_22_15_W,MAYER_F_22_15_PT5,D_RCAT
UIS01,MAYER_G_21_15_W,MAYER_G_21_15_PT5,D_RCAT
UIS01,MAYER_I_1_W,MAYER_I_1_PT5,D_RCAT
UIS01,MAYER_I_22_10_W,MAYER_I_22_10_PT5,D_RCAT
UIS01,MAYER_I_22_15_W,MAYER_I_22_15_PT5,D_RCAT
UIS01,MAYER_O_22_11_W,MAYER_O_22_11_PT5,D_RCAT
UIS01,MAYER_O_22_12_W,MAYER_O_22_12_PT5,D_RCAT
UIS01,MAYER_O_22_13_W,MAYER_O_22_13_PT5,D_RCAT
UIS01,MAYER_O_22_14_W,MAYER_O_22_14_PT5,D_RCAT
UIS01,MCCLAY_A_13_34_W,MCCLAY_A_13_34_PT5,D_RCAT
UIS01,MCCLAY_A_14_34_W,MCCLAY_A_14_34_PT5,D_RCAT
UIS01,MCCLAY_A_25_34_W,MCCLAY_A_25_34_PT5,D_RCAT
UIS01,MCCLAY_A_35_34_W,MCCLAY_A_35_34_PT5,D_RCAT
UIS01,MCHALE_A_1_5_W,MCHALE_A_1_5_PT5,D_RCAT
UIS01,MCHALE_A_2_5_W,MCHALE_A_2_5_PT5,D_RCAT
UIS01,MCHALE_A_8_5_W,MCHALE_A_8_5_PT5,D_RCAT
UIS01,MCMAG_A_1_W,MCMAG_A_1_PT5,D_RCAT
UIS01,MCMAG_A_8_4_W,MCMAG_A_8_4_PT5,D_RCAT
UIS01,MCMAG_C_1_4_W,MCMAG_C_1_4_PT5,D_RCAT
UIS01,MCMAG_C_2_4_W,MCMAG_C_2_4_PT5,D_RCAT
UIS01,MILK_A_14N_28_W,MILK_A_14N_28_PT5,D_RCAT
UIS01,MILK_A_21_33_W,MILK_A_21_33_PT5,D_RCAT
UIS01,MILK_A_28N_21_W,MILK_A_28N_21_PT5,D_RCAT
UIS01,MILK_A_28_30_W,MILK_A_28_30_PT5,D_RCAT
UIS01,MILK_A_29C_21_W,MILK_A_29C_21_PT5,D_RCAT
UIS01,MILK_A_29N_21_W,MILK_A_29N_21_PT5,D_RCAT
UIS01,MILK_A_35N_28_W,MILK_A_35N_28_PT5,D_RCAT
UIS01,MILK_A_36C_28_W,MILK_A_36C_28_PT5,D_RCAT
UIS01,MILK_A_36N_28_W,MILK_A_36N_28_PT5,D_RCAT
UIS01,MILK_A_3N_21_W,MILK_A_3N_21_PT5,D_RCAT
UIS01,MILLER_K_27_12_W,MILLER_K_27_12_PT5,D_RCAT
UIS01,MILLER_K_27_13_W,MILLER_K_27_13_PT5,D_RCAT
UIS01,MILLER_U_19_29_W,MILLER_U_19_29_PT5,D_RCAT
UIS01,MILLER_U_29_11_W,MILLER_U_29_11_PT5,D_RCAT
UIS01,MILLER_U_29_14_W,MILLER_U_29_14_PT5,D_RCAT
UIS01,MILLER_Z_2_26_W,MILLER_Z_2_26_PT5,D_RCAT
UIS01,MILLER_Z_7_26_W,MILLER_Z_7_26_PT5,D_RCAT
UIS01,MILLER_Z_8_26_W,MILLER_Z_8_26_PT5,D_RCAT
UIS01,NADER_A_6_28_W,NADER_A_6_28_PT5,D_RCAT
UIS01,NESG_A_11_24_W,NESG_A_11_24_PT5,D_RCAT
UIS01,NESG_A_12_24_W,NESG_A_12_24_PT5,D_RCAT
UIS01,NESG_A_13_24_W,NESG_A_13_24_PT5,D_RCAT
UIS01,NESG_A_14_24_W,NESG_A_14_24_PT5,D_RCAT
UIS01,NESG_A_39_24_W,NESG_A_39_24_PT5,D_RCAT
UIS01,NICHOLS_G_13C_15_W,NICHOLS_G_13C_15_PT5,D_RCAT
UIS01,NICHOLS_G_13N_15_W,NICHOLS_G_13N_15_PT5,D_RCAT
UIS01,NICHOLS_G_14N_15_W,NICHOLS_G_14N_15_PT5,D_RCAT
UIS01,NICHOLS_G_25_15_W,NICHOLS_G_25_15_PT5,D_RCAT
UIS01,NICHOLS_G_31_15_W,NICHOLS_G_31_15_PT5,D_RCAT
UIS01,NICHOLS_G_32_15_W,NICHOLS_G_32_15_PT5,D_RCAT
UIS01,NICHOLS_G_35C_15_W,NICHOLS_G_35C_15_PT5,D_RCAT
UIS01,NICHOLS_G_35N_15_W,NICHOLS_G_35N_15_PT5,D_RCAT
UIS01,NICHOLS_G_3_15_W,NICHOLS_G_3_15_PT5,D_RCAT
UIS01,NICHOLS_G_4_15_W,NICHOLS_G_4_15_PT5,D_RCAT
UIS01,NICHOLS_G_5_15_W,NICHOLS_G_5_15_PT5,D_RCAT
UIS01,NICHOLS_G_6_15_W,NICHOLS_G_6_15_PT5,D_RCAT
UIS01,NISH_F_1_W,NISH_F_1_PT5,D_RCAT
UIS01,NIXP_A_28_9_W,NIXP_A_28_9_PT5,D_RCAT
UIS01,NIX_A_28_69_W,NIX_A_28_69_PT5,D_RCAT
UIS01,NORGREN_D_W1_W,NORGREN_D_W1_PT5,D_RCAT
UIS01,NORG_A_14_16_W,NORG_A_14_16_PT5,D_RCAT
UIS01,NORG_A_14_9_W,NORG_A_14_9_PT5,D_RCAT
UIS01,NORWEST_A_2_14_W,NORWEST_A_2_14_PT5,D_RCAT
UIS01,OVERLOOK_A_1_30_W,OVERLOOK_A_1_30_PT5,D_RCAT
UIS01,OVERLOOK_A_21_30_W,OVERLOOK_A_21_30_PT5,D_RCAT
UIS01,OVERLOOK_A_27_30_W,OVERLOOK_A_27_30_PT5,D_RCAT
UIS01,OVERLOOK_A_28_10_W,OVERLOOK_A_28_10_PT5,D_RCAT
UIS01,OVERLOOK_A_2_30_W,OVERLOOK_A_2_30_PT5,D_RCAT
UIS01,OVERLOOK_A_7_30_W,OVERLOOK_A_7_30_PT5,D_RCAT
UIS01,OVERLOOK_A_8_30_W,OVERLOOK_A_8_30_PT5,D_RCAT
UIS01,OWEN_A_15_18_W,OWEN_A_15_18_PT5,D_RCAT
UIS01,OWEN_A_9_18_W,OWEN_A_9_18_PT5,D_RCAT
UIS01,PALMER_A_13_8_W,PALMER_A_13_8_PT5,D_RCAT
UIS01,PALMER_A_14_8_W,PALMER_A_14_8_PT5,D_RCAT
UIS01,PESCO_B_4_11_W,PESCO_B_4_11_PT5,D_RCAT
UIS01,PESCO_B_5_11_W,PESCO_B_5_11_PT5,D_RCAT
UIS01,PETT_A_1C_18_W,PETT_A_1C_18_PT5,D_RCAT
UIS01,PETT_A_1N_18_W,PETT_A_1N_18_PT5,D_RCAT
UIS01,PETT_A_27C_18_W,PETT_A_27C_18_PT5,D_RCAT
UIS01,PETT_A_28N_18_W,PETT_A_28N_18_PT5,D_RCAT
UIS01,PETT_A_2C_18_W,PETT_A_2C_18_PT5,D_RCAT
UIS01,PETT_A_30C_18_W,PETT_A_30C_18_PT5,D_RCAT
UIS01,PETT_A_30N_18_W,PETT_A_30N_18_PT5,D_RCAT
UIS01,PETT_A_3N_18_W,PETT_A_3N_18_PT5,D_RCAT
UIS01,PETT_A_4C_18_W,PETT_A_4C_18_PT5,D_RCAT
UIS01,PETT_A_4NE_18_W,PETT_A_4NE_18_PT5,D_RCAT
UIS01,PLATTE_T_1_19_W,PLATTE_T_1_19_PT5,D_RCAT
UIS01,PSC_CC_12C_W,PSC_CC_12C_PT5,D_RCAT
UIS01,PSC_CC_12N_W,PSC_CC_12N_PT5,D_RCAT
UIS01,PSC_CC_13C_W,PSC_CC_13C_PT5,D_RCAT
UIS01,PSC_CC_13N_W,PSC_CC_13N_PT5,D_RCAT
UIS01,PSC_CC_16_13_W,PSC_CC_16_13_PT5,D_RCAT
UIS01,PSC_T_1_9_W,PSC_T_1_9_PT5,D_RCAT
UIS01,PSC_T_8_9_W,PSC_T_8_9_PT5,D_RCAT
UIS01,PSC_T_W8_W,PSC_T_W8_PT5,D_RCAT
UIS01,PSC_W_10A_W,PSC_W_10A_PT5,D_RCAT
UIS01,PSC_W_10_W,PSC_W_10_PT5,D_RCAT
UIS01,RADE_E_GU_2_W,RADE_E_GU_2_PT5,D_RCAT
UIS01,RADE_F_32_30_W,RADE_F_32_30_PT5,D_RCAT
UIS01,RADE_H_36_30_W,RADE_H_36_30_PT5,D_RCAT
UIS01,RADE_I_35_30_W,RADE_I_35_30_PT5,D_RCAT
UIS01,RADE_J_23_30_W,RADE_J_23_30_PT5,D_RCAT
UIS01,RADE_O_10_30_W,RADE_O_10_30_PT5,D_RCAT
UIS01,RADE_O_15_30_W,RADE_O_15_30_PT5,D_RCAT
UIS01,RADE_P_24_30_W,RADE_P_24_30_PT5,D_RCAT
UIS01,RADE_R_2_30_W,RADE_R_2_30_PT5,D_RCAT
UIS01,RADE_R_7_30_W,RADE_R_7_30_PT5,D_RCAT
UIS01,RALPH_D_28_7_W,RALPH_D_28_7_PT5,D_RCAT
UIS01,RALPH_E_28_2_W,RALPH_E_28_2_PT5,D_RCAT
UIS01,RANCH_A_28C_11_W,RANCH_A_28C_11_PT5,D_RCAT
UIS01,RANCH_A_3C_11_W,RANCH_A_3C_11_PT5,D_RCAT
UIS01,RANCH_A_3N_11_W,RANCH_A_3N_11_PT5,D_RCAT
UIS01,RAY_B_16C_30_W,RAY_B_16C_30_PT5,D_RCAT
UIS01,RAY_B_16N_30_W,RAY_B_16N_30_PT5,D_RCAT
UIS01,REYNOLDS_P_1_30_W,REYNOLDS_P_1_30_PT5,D_RCAT
UIS01,REYNOLDS_P_31_29_W,REYNOLDS_P_31_29_PT5,D_RCAT
UIS01,REYNOLDS_P_8_30_W,REYNOLDS_P_8_30_PT5,D_RCAT
UIS01,REYNOLDS_Q_1_24_W,REYNOLDS_Q_1_24_PT5,D_RCAT
UIS01,REYNOLDS_Q_27_24_W,REYNOLDS_Q_27_24_PT5,D_RCAT
UIS01,REYNOLDS_Q_2_24_W,REYNOLDS_Q_2_24_PT5,D_RCAT
UIS01,REYNOLDS_Q_8_24_W,REYNOLDS_Q_8_24_PT5,D_RCAT
UIS01,RUSS_A_12_31_W,RUSS_A_12_31_PT5,D_RCAT
UIS01,RUSS_A_13_31_W,RUSS_A_13_31_PT5,D_RCAT
UIS01,RUSS_A_14_31_W,RUSS_A_14_31_PT5,D_RCAT
UIS01,RUSS_A_19_31_W,RUSS_A_19_31_PT5,D_RCAT
UIS01,RUSS_A_22_31_W,RUSS_A_22_31_PT5,D_RCAT
UIS01,RUSS_A_23_31_W,RUSS_A_23_31_PT5,D_RCAT
UIS01,RW_B_13N_32_W,RW_B_13N_32_PT5,D_RCAT
UIS01,RW_B_14N_32_W,RW_B_14N_32_PT5,D_RCAT
UIS01,RW_B_28C_5_W,RW_B_28C_5_PT5,D_RCAT
UIS01,RW_B_28N_29_W,RW_B_28N_29_PT5,D_RCAT
UIS01,RW_B_29N_29_W,RW_B_29N_29_PT5,D_RCAT
UIS01,RW_B_29N_5_W,RW_B_29N_5_PT5,D_RCAT
UIS01,RW_B_2N_5_W,RW_B_2N_5_PT5,D_RCAT
UIS01,RW_B_30N_29_W,RW_B_30N_29_PT5,D_RCAT
UIS01,RW_B_34N_32_W,RW_B_34N_32_PT5,D_RCAT
UIS01,RW_B_35N_32_W,RW_B_35N_32_PT5,D_RCAT
UIS01,RW_B_38N_31_W,RW_B_38N_31_PT5,D_RCAT
UIS01,RW_B_4N_5_W,RW_B_4N_5_PT5,D_RCAT
UIS01,SACK_F_28C_30_W,SACK_F_28C_30_PT5,D_RCAT
UIS01,SACK_F_29C_30_W,SACK_F_29C_30_PT5,D_RCAT
UIS01,SACK_F_30C_30_W,SACK_F_30C_30_PT5,D_RCAT
UIS01,SACK_F_3N_30_W,SACK_F_3N_30_PT5,D_RCAT
UIS01,SACK_F_4N_30_W,SACK_F_4N_30_PT5,D_RCAT
UIS01,SACK_F_W1_W,SACK_F_W1_PT5,D_RCAT
UIS01,SALAZAR_A_22_20_W,SALAZAR_A_22_20_PT5,D_RCAT
UIS01,SALAZAR_A_23_20_W,SALAZAR_A_23_20_PT5,D_RCAT
UIS01,SALAZAR_A_25_20_W,SALAZAR_A_25_20_PT5,D_RCAT
UIS01,SALAZAR_A_31_20_W,SALAZAR_A_31_20_PT5,D_RCAT
UIS01,SALAZAR_A_4_20_W,SALAZAR_A_4_20_PT5,D_RCAT
UIS01,SALAZAR_A_5_20_W,SALAZAR_A_5_20_PT5,D_RCAT
UIS01,SALAZAR_A_6_20AX_W,SALAZAR_A_6_20AX_PT5,D_RCAT
UIS01,SALAZAR_B_20_11_W,SALAZAR_B_20_11_PT5,D_RCAT
UIS01,SALAZAR_B_20_14_W,SALAZAR_B_20_14_PT5,D_RCAT
UIS01,SALA_B_3_20_W,SALA_B_3_20_PT5,D_RCAT
UIS01,SALA_C_20_25_W,SALA_C_20_25_PT5,D_RCAT
UIS01,SALA_C_20_32_W,SALA_C_20_32_PT5,D_RCAT
UIS01,SALA_C_20_33_W,SALA_C_20_33_PT5,D_RCAT
UIS01,SALA_C_W1_W,SALA_C_W1_PT5,D_RCAT
UIS01,SALA_D_20_12_W,SALA_D_20_12_PT5,D_RCAT
UIS01,SALA_D_20_13_W,SALA_D_20_13_PT5,D_RCAT
UIS01,SCHELL_A_11_5_W,SCHELL_A_11_5_PT5,D_RCAT
UIS01,SCHELL_A_14_5_W,SCHELL_A_14_5_PT5,D_RCAT
UIS01,SCHELL_B_12_5_W,SCHELL_B_12_5_PT5,D_RCAT
UIS01,SCHLAGEL_D_16_34_W,SCHLAGEL_D_16_34_PT5,D_RCAT
UIS01,SCHLAGEL_D_9_34_W,SCHLAGEL_D_9_34_PT5,D_RCAT
UIS01,SEELE_C_7_31_W,SEELE_C_7_31_PT5,D_RCAT
UIS01,SEELE_D_31_17_W,SEELE_D_31_17_PT5,D_RCAT
UIS01,SEEWALD_A_11_31_W,SEEWALD_A_11_31_PT5,D_RCAT
UIS01,SEEWALD_A_24_31_W,SEEWALD_A_24_31_PT5,D_RCAT
UIS01,SEKICH_A_11_19_W,SEKICH_A_11_19_PT5,D_RCAT
UIS01,SEKICH_A_22_19_W,SEKICH_A_22_19_PT5,D_RCAT
UIS01,SEKICH_A_32_19_W,SEKICH_A_32_19_PT5,D_RCAT
UIS01,SEKICH_A_3_19_W,SEKICH_A_3_19_PT5,D_RCAT
UIS01,SEKICH_A_B3_19_W,SEKICH_A_B3_19_PT5,D_RCAT
UIS01,SEKICH_C_21_20_W,SEKICH_C_21_20_PT5,D_RCAT
UIS01,SEKICH_D_41_20_W,SEKICH_D_41_20_PT5,D_RCAT
UIS01,SEKICH_E_1_20_W,SEKICH_E_1_20_PT5,D_RCAT
UIS01,SEKICH_E_2_20_W,SEKICH_E_2_20_PT5,D_RCAT
UIS01,SEKICH_I_16_17_W,SEKICH_I_16_17_PT5,D_RCAT
UIS01,SEKICH_I_9_17_W,SEKICH_I_9_17_PT5,D_RCAT
UIS01,SEKICH_J_12_17_W,SEKICH_J_12_17_PT5,D_RCAT
UIS01,SEKICH_M_19_17_W,SEKICH_M_19_17_PT5,D_RCAT
UIS01,SEKICH_M_1_W,SEKICH_M_1_PT5,D_RCAT
UIS01,SEKICH_M_20_17_W,SEKICH_M_20_17_PT5,D_RCAT
UIS01,SEKICH_M_23_17_W,SEKICH_M_23_17_PT5,D_RCAT
UIS01,SEKICH_M_35_17_W,SEKICH_M_35_17_PT5,D_RCAT
UIS01,SEKICH_M_36_17_W,SEKICH_M_36_17_PT5,D_RCAT
UIS01,SEKICH_M_37_17_W,SEKICH_M_37_17_PT5,D_RCAT
UIS01,SEKICH_N_15_18_W,SEKICH_N_15_18_PT5,D_RCAT
UIS01,SEKICH_N_16_18_W,SEKICH_N_16_18_PT5,D_RCAT
UIS01,SEKICH_O_14_17_W,SEKICH_O_14_17_PT5,D_RCAT
UIS01,SEKICH_O_6_17_W,SEKICH_O_6_17_PT5,D_RCAT
UIS01,SEKICH_P_1_W,SEKICH_P_1_PT5,D_RCAT
UIS01,SEKICH_P_23_18_W,SEKICH_P_23_18_PT5,D_RCAT
UIS01,SEKICH_P_24_18_W,SEKICH_P_24_18_PT5,D_RCAT
UIS01,SEKICH_P_30_20_W,SEKICH_P_30_20_PT5,D_RCAT
UIS01,SEKICH_P_32_17_W,SEKICH_P_32_17_PT5,D_RCAT
UIS01,SEKICH_P_39_18_W,SEKICH_P_39_18_PT5,D_RCAT
UIS01,SEKICH_S_19_27_W,SEKICH_S_19_27_PT5,D_RCAT
UIS01,SEKICH_U_19_1_W,SEKICH_U_19_1_PT5,D_RCAT
UIS01,SEKICH_U_19_2_W,SEKICH_U_19_2_PT5,D_RCAT
UIS01,SHOE_A_1_24_W,SHOE_A_1_24_PT5,D_RCAT
UIS01,SKIM_A_13N_28_W,SKIM_A_13N_28_PT5,D_RCAT
UIS01,SKIM_A_29N_21_W,SKIM_A_29N_21_PT5,D_RCAT
UIS01,SKIM_A_30N_21_W,SKIM_A_30N_21_PT5,D_RCAT
UIS01,SKIM_A_34C_28_W,SKIM_A_34C_28_PT5,D_RCAT
UIS01,SKIM_A_34N_28_W,SKIM_A_34N_28_PT5,D_RCAT
UIS01,SKIM_A_35C_28_W,SKIM_A_35C_28_PT5,D_RCAT
UIS01,SKIM_A_35N_28_W,SKIM_A_35N_28_PT5,D_RCAT
UIS01,SKIM_A_4N_21_W,SKIM_A_4N_21_PT5,D_RCAT
UIS01,SMITH_A_1_W,SMITH_A_1_PT5,D_RCAT
UIS01,SORENSSON_A_1_W,SORENSSON_A_1_PT5,D_RCAT
UIS01,SORENSSON_A_3_5_W,SORENSSON_A_3_5_PT5,D_RCAT
UIS01,SORENSSON_A_6_5_W,SORENSSON_A_6_5_PT5,D_RCAT
UIS01,STATE_R_16_14_W,STATE_R_16_14_PT5,D_RCAT
UIS01,STATE_R_22_16_W,STATE_R_22_16_PT5,D_RCAT
UIS01,STATE_R_33_16_W,STATE_R_33_16_PT5,D_RCAT
UIS01,STATE_R_W1_W,STATE_R_W1_PT5,D_RCAT
UIS01,STREAR_A_16_16_W,STREAR_A_16_16_PT5,D_RCAT
UIS01,STREAR_A_4_W,STREAR_A_4_PT5,D_RCAT
UIS01,STREAR_J_6_63_W,STREAR_J_6_63_PT5,D_RCAT
UIS01,STREED_A_10_13_W,STREED_A_10_13_PT5,D_RCAT
UIS01,STREED_A_15_13_W,STREED_A_15_13_PT5,D_RCAT
UIS01,STRONG_C_28_10_W,STRONG_C_28_10_PT5,D_RCAT
UIS01,STRONG_C_28_15_W,STRONG_C_28_15_PT5,D_RCAT
UIS01,ST_VRAIN_C_15_10_W,ST_VRAIN_C_15_10_PT5,D_RCAT
UIS01,ST_VRAIN_C_24_10_W,ST_VRAIN_C_24_10_PT5,D_RCAT
UIS01,ST_VRAIN_C_24_W,ST_VRAIN_C_24_PT5,D_RCAT
UIS01,ST_VRAIN_C_33_10_W,ST_VRAIN_C_33_10_PT5,D_RCAT
UIS01,ST_VRAIN_C_5_W,ST_VRAIN_C_5_PT5,D_RCAT
UIS01,SWTZ_B_1C_25_W,SWTZ_B_1C_25_PT5,D_RCAT
UIS01,SWTZ_B_1N_12_W,SWTZ_B_1N_12_PT5,D_RCAT
UIS01,SWTZ_B_1N_25_W,SWTZ_B_1N_25_PT5,D_RCAT
UIS01,SWTZ_B_26C_12_W,SWTZ_B_26C_12_PT5,D_RCAT
UIS01,SWTZ_B_26N_25_W,SWTZ_B_26N_25_PT5,D_RCAT
UIS01,SWTZ_B_27C_12_W,SWTZ_B_27C_12_PT5,D_RCAT
UIS01,SWTZ_B_27N_12_W,SWTZ_B_27N_12_PT5,D_RCAT
UIS01,SWTZ_B_27N_25_W,SWTZ_B_27N_25_PT5,D_RCAT
UIS01,SWTZ_B_28N_12_W,SWTZ_B_28N_12_PT5,D_RCAT
UIS01,SWTZ_B_2C_25_W,SWTZ_B_2C_25_PT5,D_RCAT
UIS01,SWTZ_B_2N_12_W,SWTZ_B_2N_12_PT5,D_RCAT
UIS01,SWTZ_B_2N_25_W,SWTZ_B_2N_25_PT5,D_RCAT
UIS01,THOMAS_A_10_9_W,THOMAS_A_10_9_PT5,D_RCAT
UIS01,THOMAS_A_16_9_W,THOMAS_A_16_9_PT5,D_RCAT
UIS01,THOMAS_A_26N_9_W,THOMAS_A_26N_9_PT5,D_RCAT
UIS01,THOMAS_A_27N_E9_W,THOMAS_A_27N_E9_PT5,D_RCAT
UIS01,THOMAS_A_27N_W9_W,THOMAS_A_27N_W9_PT5,D_RCAT
UIS01,THOMAS_A_2C_9_W,THOMAS_A_2C_9_PT5,D_RCAT
UIS01,THOMAS_A_2N_9_W,THOMAS_A_2N_9_PT5,D_RCAT
UIS01,THOMAS_A_34N_9_W,THOMAS_A_34N_9_PT5,D_RCAT
UIS01,THOMAS_A_37_9_W,THOMAS_A_37_9_PT5,D_RCAT
UIS01,THOMAS_A_38_9_W,THOMAS_A_38_9_PT5,D_RCAT
UIS01,THOMAS_A_38_K2_W,THOMAS_A_38_K2_PT5,D_RCAT
UIS01,THOMAS_A_39_9_W,THOMAS_A_39_9_PT5,D_RCAT
UIS01,THOMAS_A_9_9_W,THOMAS_A_9_9_PT5,D_RCAT
UIS01,THOM_H_11C_31_W,THOM_H_11C_31_PT5,D_RCAT
UIS01,THOM_H_11N_31_W,THOM_H_11N_31_PT5,D_RCAT
UIS01,THOM_H_12C_31_W,THOM_H_12C_31_PT5,D_RCAT
UIS01,THOM_H_22C_31_W,THOM_H_22C_31_PT5,D_RCAT
UIS01,THOM_H_22N_31_W,THOM_H_22N_31_PT5,D_RCAT
UIS01,THOM_I_1C_18_W,THOM_I_1C_18_PT5,D_RCAT
UIS01,THOM_I_1N_18_W,THOM_I_1N_18_PT5,D_RCAT
UIS01,THOM_I_2N_18_W,THOM_I_2N_18_PT5,D_RCAT
UIS01,THOM_I_31_7_W,THOM_I_31_7_PT5,D_RCAT
UIS01,THOM_I_32_7_W,THOM_I_32_7_PT5,D_RCAT
UIS01,THOM_I_3N_18_W,THOM_I_3N_18_PT5,D_RCAT
UIS01,THOM_I_41_7_W,THOM_I_41_7_PT5,D_RCAT
UIS01,THOM_I_42_7_W,THOM_I_42_7_PT5,D_RCAT
UIS01,THOM_I_4N_18_W,THOM_I_4N_18_PT5,D_RCAT
UIS01,THOM_I_7_17_W,THOM_I_7_17_PT5,D_RCAT
UIS01,UPRC_J_5_10_W,UPRC_J_5_10_PT5,D_RCAT
UIS01,UPRC_J_5_9_W,UPRC_J_5_9_PT5,D_RCAT
UIS01,VANPORT_A_11_10_W,VANPORT_A_11_10_PT5,D_RCAT
UIS01,VANPORT_A_12_10_W,VANPORT_A_12_10_PT5,D_RCAT
UIS01,VANPORT_A_14N_E3_W,VANPORT_A_14N_E3_PT5,D_RCAT
UIS01,VANPORT_A_14_10_W,VANPORT_A_14_10_PT5,D_RCAT
UIS01,VANPORT_A_35C_W3_W,VANPORT_A_35C_W3_PT5,D_RCAT
UIS01,VANPORT_A_36N_3_W,VANPORT_A_36N_3_PT5,D_RCAT
UIS01,VANPORT_A_38N_10_W,VANPORT_A_38N_10_PT5,D_RCAT
UIS01,VARRA_A_1_W,VARRA_A_1_PT5,D_RCAT
UIS01,VARRA_A_8_29_W,VARRA_A_8_29_PT5,D_RCAT
UIS01,VOGL_B_21_5_W,VOGL_B_21_5_PT5,D_RCAT
UIS01,VOGL_B_26_6_W,VOGL_B_26_6_PT5,D_RCAT
UIS01,VOGL_B_2_W,VOGL_B_2_PT5,D_RCAT
UIS01,VOGL_B_31_5_W,VOGL_B_31_5_PT5,D_RCAT
UIS01,VOGL_B_3_5_W,VOGL_B_3_5_PT5,D_RCAT
UIS01,VOGL_B_4_5_W,VOGL_B_4_5_PT5,D_RCAT
UIS01,VOGL_B_5_5_W,VOGL_B_5_5_PT5,D_RCAT
UIS01,WALSH_A_24_15_W,WALSH_A_24_15_PT5,D_RCAT
UIS01,WALSH_A_6_24_W,WALSH_A_6_24_PT5,D_RCAT
UIS01,WARR_A_29_16_W,WARR_A_29_16_PT5,D_RCAT
UIS01,WARR_A_29_9_W,WARR_A_29_9_PT5,D_RCAT
UIS01,WEBB_JOE_1_W,WEBB_JOE_1_PT5,D_RCAT
UIS01,WEIS_A_5_21_W,WEIS_A_5_21_PT5,D_RCAT
UIS01,WEIS_A_6_21_W,WEIS_A_6_21_PT5,D_RCAT
UIS01,WEST_B_4_14_W,WEST_B_4_14_PT5,D_RCAT
UIS01,WEST_B_5_14_W,WEST_B_5_14_PT5,D_RCAT
UIS01,WEST_B_6_14_W,WEST_B_6_14_PT5,D_RCAT
UIS01,WHIST_A_10N_33_W,WHIST_A_10N_33_PT5,D_RCAT
UIS01,WHIST_A_15N_33_W,WHIST_A_15N_33_PT5,D_RCAT
UIS01,WHIST_A_16N_33_W,WHIST_A_16N_33_PT5,D_RCAT
UIS01,WHIST_A_20N_33_W,WHIST_A_20N_33_PT5,D_RCAT
UIS01,WHIST_A_23C_33_W,WHIST_A_23C_33_PT5,D_RCAT
UIS01,WHIST_A_24C_33_W,WHIST_A_24C_33_PT5,D_RCAT
UIS01,WHIST_A_25N_33_W,WHIST_A_25N_33_PT5,D_RCAT
UIS01,WHIST_A_39C_33_W,WHIST_A_39C_33_PT5,D_RCAT
UIS01,WHIST_A_40N_33_W,WHIST_A_40N_33_PT5,D_RCAT
UIS01,WHIST_A_9N_33_W,WHIST_A_9N_33_PT5,D_RCAT
UIS01,WILL_C_3_22_W,WILL_C_3_22_PT5,D_RCAT
UIS01,WILL_C_6_22_W,WILL_C_6_22_PT5,D_RCAT
UIS01,WILL_E_5_22_W,WILL_E_5_22_PT5,D_RCAT
UIS01,WILSON_F_3_34_W,WILSON_F_3_34_PT5,D_RCAT
UIS01,WILSON_F_6_34_W,WILSON_F_6_34_PT5,D_RCAT
UIS01,WIRK_B_13_36A_W,WIRK_B_13_36A_PT5,D_RCAT
UIS01,WIRK_B_14C_1_W,WIRK_B_14C_1_PT5,D_RCAT
UIS01,WIRK_B_29C_36_W,WIRK_B_29C_36_PT5,D_RCAT
UIS01,WIRK_B_29N_36_W,WIRK_B_29N_36_PT5,D_RCAT
UIS01,WIRK_B_30N_36_W,WIRK_B_30N_36_PT5,D_RCAT
UIS01,WIRK_B_34N_1_W,WIRK_B_34N_1_PT5,D_RCAT
UIS01,WIRK_B_35C_1_W,WIRK_B_35C_1_PT5,D_RCAT
UIS01,WIRK_B_35N_1_W,WIRK_B_35N_1_PT5,D_RCAT
UIS01,WIRK_B_3C_36_W,WIRK_B_3C_36_PT5,D_RCAT
